place_id,name,category_id,filter_id,분류
682,[서울역사편찬원] 11월 엄마아빠와 함께하는 교과서 역사기행,5,,"공연, 전시"
683,"[서울돈화문국악당] 길, Tea, Pleasure 월드뮤직그룹 공명",2,,"공연, 전시"
684,[서울생활사박물관] 서울 외식 이야기-오늘 뭐 먹지?,3,,"공연, 전시"
685,서울융합예술페스티벌 [언폴드엑스(Unfold X) 2023: 달로 가는 정거장],3,,"공연, 전시"
686,[광진문화재단] 나루의 발견 공존(共存),3,,"공연, 전시"
687,연극 [생일파티],2,,"공연, 전시"
688,2023 서울시 찾아가는 유랑극단 [밥을 먹다],2,,"공연, 전시"
689,[2023 성동문화마당] 미술관으로 떠나는 해외 여행 콘서트,2,,"공연, 전시"
690,[마포구립서강도서관 11월] 2023년 읽는 인간 호모부커스 Ⅳ [사랑의 기술],5,,"공연, 전시"
691,[서울시립교향악단] 2023 퇴근길 토크 콘서트 Ⅲ : 음악으로 기억되는 영화 ②,2,,"공연, 전시"
692,워너브러더스 100주년 셀러브레이션,3,,"공연, 전시"
693,DDP 협력전시 [PUSH KEYSTONE: 당신의 정체성을 입력하세요.],3,,"공연, 전시"
694,2023 서울유니버설디자인 DAY [UD-DAY],5,,"공연, 전시"
695,해설이 있는 발레 [호두까기 인형],2,,"공연, 전시"
696,[서초문화재단] 해설이 있는 발레 [호두까기 인형],2,,"공연, 전시"
697,[시민청 공간공모 지원사업] knitting the light,3,,"공연, 전시"
698,제13회 서울배리어프리영화제,2,,"공연, 전시"
699,"Piano Dynamism_김종윤, 양윤희, 김기경",2,,"공연, 전시"
700,[서울시립교향악단] 2023 퇴근길 토크 콘서트 Ⅲ : 음악으로 기억되는 영화 ①,2,,"공연, 전시"
701,[마포문화재단] 2023 방방곡곡 문화공감사업 [모던가곡] #6. 첫사랑,2,,"공연, 전시"
702,서울시여성콘서트합창단 제6회 정기연주회,2,,"공연, 전시"
703,[시민청 공간공모 지원사업] 드로잉 사진 - 신청곡,3,,"공연, 전시"
704,"[2023 카즈미 타테이시 트리오 내한공연] 지브리, 재즈를 만나다(서울 강남)",2,,"공연, 전시"
705,"Piano Dynamism_정다현, 박진우, 이정은, 신민철",2,,"공연, 전시"
706,2023 한성백제박물관 사계콘서트 [겨울],2,,"공연, 전시"
707,차이콥스키 & 피아졸라의 [사계],2,,"공연, 전시"
708,[서울공예박물관] 소장품 연계 프로그램 장인의 보물상자 (화각공예),5,,"공연, 전시"
709,연극 [서교동에서 죽다],2,,"공연, 전시"
710,2023 매헌시민의숲 가을축제 안내,2,,"공연, 전시"
711,[광진문화재단] 행복한 연극 내 엄마 수연씨,2,,"공연, 전시"
712,[양천문화원] 2023 전통예술제,2,,"공연, 전시"
713,[서울문화재단] 서울라이브 B-side ♬인디음악 셀프 브랜딩 워크숍,5,,"공연, 전시"
714,[금천문화재단] 제3회 금천패션영화제,5,,"공연, 전시"
715,제 15회 언리미티드 에디션 - 서울아트북페어 2023,4,,"공연, 전시"
716,[구로꿈나무인형극제] 하이브리드 신체극 계단의 아이,2,,"공연, 전시"
717,"[종로문화재단] 2023 창신마을축제 하늘아래 1번지, 창신동",2,,"공연, 전시"
718,2023 [운현궁 아트페어],5,,"공연, 전시"
719,[금천문화재단] 음악극 고고와 도도,2,,"공연, 전시"
720,[서울마포음악창작소] 2023 M 인디열전 ♪6 ‘DUSKY80X솜다’ 공연,2,,"공연, 전시"
721,[11월/Epi X 마포구립서강도서관] 새와 더불어 마주하고 긴장하며 함께하기,5,,"공연, 전시"
722,"[11월 마포구립서강도서관/어린이메이킹] 해봄아 노올자!, 해봄맘껏Time",5,,"공연, 전시"
723,[서울우리소리박물관] 우리소리 노래교실 [덩기덕 쿵덕],2,,"공연, 전시"
724,"[서울공예박물관] 가을. 나무의 온도, 우드카빙 버터나이프",5,,"공연, 전시"
725,엘리자베스 기덕,2,,"공연, 전시"
726,[제5회 꿈의 오케스트라] 중구 정기연주회 ,2,,"공연, 전시"
727,[서울시립교향악단] 2023 서울시향  우리동네 음악회(관현악) ,2,,"공연, 전시"
728,[시민청] 서울스테이지11_Beautiful day 공연,2,,"공연, 전시"
729,[구립증산정보도서관] 마음을 물들이는 붓펜캘리그라피,5,,"공연, 전시"
730,SBS D 포럼(SDF) 2023,5,,"공연, 전시"
731,제2회 노원구 민간기록물 수집 공모 전시회 [노원기억],3,,"공연, 전시"
732,[마포구립서강도서관 11월 행사] 문화프로그램 안내,5,,"공연, 전시"
733,[돈의문박물관마을] 2023 돈의문야학당 프로그램 참여자 모집(11월),5,,"공연, 전시"
734,구석구석 출사 탐험대: 방구석에서 시작하는 동네 탐험,5,,"공연, 전시"
735,2023 은평 문화예술교육 주간,5,,"공연, 전시"
736,"[종로문화재단] K 국악, 판소리가 좋다",2,,"공연, 전시"
737,서울시민관광 아카데미 [관광업 특강 9회차] 데이터 기반의 관광산업 트렌드 이해와 활용,5,,"공연, 전시"
738,"[강동문화재단] 마티네 콘서트 낭만드림 11월, Romantic Orchestra",2,,"공연, 전시"
739,"[서울상상나라] 우리, 캠핑 가요!",3,,"공연, 전시"
740,대학로극장쿼드 제작 황수현 [Zzz],2,,"공연, 전시"
741,브런치콘서트 [이달의 공연] 10월 웃음 가득 뮤지컬 갈라,2,,"공연, 전시"
742,김상헌 피아노 독주회,2,,"공연, 전시"
743,뮤지컬의 탄생과 황금기를 노래하다!,2,,"공연, 전시"
744,[서울시립과학관] 천체사진가 권오철 작품-우유니 소금사막의 별이 내리는 밤,5,,"공연, 전시"
745,2023 낙원 속 생활문화 클래스 [낙원 악기 원데이 클래스],5,,"공연, 전시"
746,[제7회 책읽는 종로] 2023 종로 책문화 주간,4,,"공연, 전시"
747,[시민청] 내게 보이는 것들 The things that I see,3,,"공연, 전시"
748,[중구문화재단] 2023 제12회 서울충무로영화제(CFFS),5,,"공연, 전시"
749,[광진문화재단] 가족 뮤지컬 까먹어도 될까요,2,,"공연, 전시"
750,[세종뮤지엄갤러리] 변경섭 기획초대전,3,,"공연, 전시"
751,[서울시립북서울미술관] 손길 모양,3,,"공연, 전시"
752,[구립증산정보도서관] 그림책 속 마음 이끄미 샘들과 함께 하는 감정 북 큐레이션 [내 마음을 읽어요!],4,,"공연, 전시"
753,[서울디자인재단] 서울디자인 2023,3,,"공연, 전시"
754,DDP디자인론칭페어,5,,"공연, 전시"
755,그린칩스 페스티벌 2023,2,,"공연, 전시"
756,[서울문화재단] 2023 예술인 집단심리상담 [예술가의 마음수업],5,,"공연, 전시"
757,"[서울책보고 문학 강연 11월] 1+1=∞, 무장애 여행의 모든 것",5,,"공연, 전시"
758,[서울책보고 x 한국만화영상진흥원] 주말엔 만화톡톡_박건웅 작가와의 만남,5,,"공연, 전시"
759,[서초구청] 2023 학부모 프리미엄 특강 릴레이,5,,"공연, 전시"
760,2023년 종로구립 궁중무용단 제2회 정기공연 [무애마당],2,,"공연, 전시"
761,[금천문화재단] 뮤지컬프로그램 탐궁,2,,"공연, 전시"
762,[서울식물원] 보타닉 메이즈: 식물은 살아있다,3,,"공연, 전시"
763,[서울역사박물관] 2023 하반기 영뮤지엄,5,,"공연, 전시"
764,입 없는 저 사람 말문 열기 전,3,,"공연, 전시"
765,2023 중구 생활문화 활성화 사업 동네친구 시즌2 : 취향존중(存中) 생활문화 프로그램(2차),5,,"공연, 전시"
766,[청계천박물관] 10월 문화가 흐르는 청계천의 밤,2,,"공연, 전시"
767,[광진문화재단] 2023 나루 커넥트 클래식 페스티벌,3,,"공연, 전시"
768,[동작문화재단 문화예술교육 프로그램] 산책가의 그린(green)일기,5,,"공연, 전시"
769,2023 불교문화대전,2,,"공연, 전시"
770,헝가리 민족학박물관 국제교류전 [서울의 멋],3,,"공연, 전시"
771,[서울예술교육센터] 예술상상 오아시스 이야기를 품은 의자 예술교육,5,,"공연, 전시"
772,"[서서울예술교육센터] 2023 서울시민예술학교 나의 낭만 아바타 (in 서서울예술교육센터, 강서아트리움)",5,,"공연, 전시"
773,스테들러와 함께하는 여행드로잉展 [Everybody can draw!],3,,"공연, 전시"
774,"[케이움 갤러리] 빛을, 발하다. (오정, 정서윤 2인 기획전)",3,,"공연, 전시"
775,[서울시립미술관] 아티스트 토크 미술가의 작업실-아카이브 엿보기,5,,"공연, 전시"
776,[도봉문화재단] 2023 일상문화 활성화 사업[ 일상예술테이블],5,,"공연, 전시"
777,"[서서울예술교육센터] 2023 서울시민예술학교 피지컬씨어터 [몸짓으로 쓰는 이야기] (in 서서울예술교육센터, 구립영등포아트스퀘어)",5,,"공연, 전시"
778,[강남문화재단과 함께하는 초대전] space time gangnam (스페이스 타임 강남),3,,"공연, 전시"
779,[서울하수도과학관] 크게 보는 작은 세계: 미생물 관찰하기,5,,"공연, 전시"
780,[서울하수도과학관] 맨홀은 왜 둥글지?,5,,"공연, 전시"
781,[서울하수도과학관 ] 물 속으로 퐁!퐁!퐁!,5,,"공연, 전시"
782,"[일러스트 오마주 전시] 캐릭터, 명화에 빠지다 - 도우도우 x 메롱해치 x 냐기월드",3,,"공연, 전시"
783,[비더비X길종상가 기획전] 사물의 가정 Hypothetical Home,3,,"공연, 전시"
784,GWTF: Go with the Flow,3,,"공연, 전시"
785,[언폴드엑스 기획자캠프] Separium : Monotypic Humans,3,,"공연, 전시"
786,[대한민국?교황청 수교 60주년 특별기획전] 모든 이를 위하여,3,,"공연, 전시"
787,[몽촌역사관] 후후! 우리 음악 속으로 (온라인),5,,"공연, 전시"
788,[서울역사박물관] 서울역사박물관대학,5,,"공연, 전시"
789,[서울공예박물관] 속속들이 백자,5,,"공연, 전시"
790,제25기 박물관대학 [백제의 철기 문화와 한반도 전쟁사],5,,"공연, 전시"
791,[슈페리어갤러리] 바라보다 展,3,,"공연, 전시"
792,[서울무형문화재 교육전시장] 한옥에서 배우는 전통매듭,5,,"공연, 전시"
793,[시민청] 2023 서울시청 시민청 [활력콘서트] 10월 공연,2,,"공연, 전시"
794,[2023 남산골아트랩] 이상한옥(理想韓屋) 네 번째 전시 낯선 合,3,,"공연, 전시"
795,서리풀청년아트갤러리 [Way to Draw],3,,"공연, 전시"
796,서리풀 휴(休) 갤러리 [수중기록 3장_황금섬의 용사들],3,,"공연, 전시"
797,2023 서울정원박람회,5,,"공연, 전시"
798,연극 [굿닥터],2,,"공연, 전시"
799,[서서울예술교육센터] 2023 서울시민예술학교 너와 나의 장막,5,,"공연, 전시"
800,[노들섬] 음악비평 및 글쓰기,5,,"공연, 전시"
801,[마포구립서강도서관 10-12월/전시] 우리 글책 140선 ? 우리 그림책 100선,3,,"공연, 전시"
802,[서울생활문화센터 신도림] 2023 구로문화예술아카데미,5,,"공연, 전시"
803,[중랑문화재단] 옹기테마체험관 10월 프로그램,5,,"공연, 전시"
804,"[돈의문박물관마을] Odd space, Common place",3,,"공연, 전시"
805,[돈의문박물관마을] 2023년 시민갤러리 이별 박물관 展,3,,"공연, 전시"
806,[서울애니메이션센터] 도심 속 문화체험공간!  만화도서관& 애니소풍,5,,"공연, 전시"
807,청춘극장 제9회 청춘스타영화제,2,,"공연, 전시"
808,"[구립증산정보도서관] 2023년 시가 자라는 나무 10월 : 10월, 생(生)을 만나다",4,,"공연, 전시"
809,[구립증산정보도서관] 북인사이트 2023년 10월 : 10월의 작가들,4,,"공연, 전시"
810,2023 DDP 디자인 융합 전시 [We'd rather be alive than dead],3,,"공연, 전시"
811,[서울디자인재단] We'd rather be alive than dead:삶은 그 어떤 경우에도 죽음보다 아름답다,3,,"공연, 전시"
812,"[9월/팟캐스트] 서강도서관 피셜 38회 다시, 어떻게 읽을 것인가",5,,"공연, 전시"
813,[마포구립서강도서관 독서동아리] 2023년 월요야독 신규회원 모집,5,,"공연, 전시"
814,Design Dream Land: Fall in K-POP 디자인 드림 랜드,3,,"공연, 전시"
815,한성백제박물관 2023년 백제문화특별전 [강철백제],3,,"공연, 전시"
816,[송파공간 X 예술인 연대 프로젝트] 듀엣쏭 (9.22~11.17),2,,"공연, 전시"
817,서울로미디어캔버스 2023 3회 전시,3,,"공연, 전시"
818,"[한성백제박물관] 강鐵철 백제 - 철, 강한 나라를 만들다",3,,"공연, 전시"
819,제12회 서울미디어시티비엔날레 [이것 역시 지도],3,,"공연, 전시"
820,[몽촌토성투어프로그램] 한눈에 쏙~ 몽촌토성 첫걸음,5,,"공연, 전시"
821,[한성백제박물관] 백제 왕도 달빛 기행,5,,"공연, 전시"
822,[2023 돈의문박물관마을] 가을산책(冊) 교육프로그램,5,,"공연, 전시"
823,[서서울예술교육센터(양천)] 서울시민예술학교 2023 10-11월,5,,"공연, 전시"
824,코리아나미술관 20주년 기념 국제기획전 [Step x Step],3,,"공연, 전시"
825,서울야외도서관 책읽는 서울광장,4,,"공연, 전시"
826,[창의예술교육센터] 영등포 탈수기 : 탈로 쓴 나의 수기,5,,"공연, 전시"
827,[구립증산정보도서관] 2023 사서와 함께하는 [꼼지락 북아트 동아리 3기],4,,"공연, 전시"
828,2023 세종예술아카데미 하반기 정규강좌 수강오픈!,5,,"공연, 전시"
829,[서울시립과학관] 2023 가을학기 과학관에 찾아온 '대학연구실',5,,"공연, 전시"
830,[은평역사한옥박물관] 전통 목가구 제작 소목교실 3기,5,,"공연, 전시"
831,2023 기술 입은 문화 예술교육 [효모 사운드클럽],5,,"공연, 전시"
832,"[2023 평생인문교육 프로그램] 우리의 작가, 그들의 시대",5,,"공연, 전시"
833,[서울공예박물관] 서울아트위크 기념 특별전 《공예 다이얼로그》,3,,"공연, 전시"
834,[서울시립과학관] 2023년 생태화그리기 가을학기,5,,"공연, 전시"
835,[2023 미감도서관 문화프로그램] 한국과 세계가 보이는 인물 역사,4,,"공연, 전시"
836,"2023 예술, 송송, 인생학교 여성편 [엄마배우 프로젝트]",5,,"공연, 전시"
837,2023 서교예술실험센터 공성장형 예술실험지원 [링크(LINK) 과정공유회 링킹(LINK-ING)],5,,"공연, 전시"
838,[서울디자인재단] 럭스: 시적해상도,3,,"공연, 전시"
839,[서울시립과학관] 2023년 하반기 돋보기 및 맛보기 프로그램,5,,"공연, 전시"
840,[관악문화재단] 판다쌤 원어민 중국어,5,,"공연, 전시"
841,[서울책보고] 본격 요리책 전시 '내일 뭐 먹지?',3,,"공연, 전시"
842,[2023 미감도서관 문화프로그램] 왁자지껄 옛이야기 독서토론,4,,"공연, 전시"
843,독서의 달맞이 개관연장 프로그램 [책 읽기 좋은 가을밤],4,,"공연, 전시"
844,차없는잠수교 뚜벅뚜벅 축제,4,,"공연, 전시"
845,[서울역사박물관] 우리가족 박물관 여행,5,,"공연, 전시"
846,2023 언폴드엑스 기획자캠프 선정 프로젝트 전시,3,,"공연, 전시"
847,[양천문화재단] 상상이 현실이 되는 AR 예술놀이터 '상상극장 우리 여기에',5,,"공연, 전시"
848,강남예술단 찾아가는 공연 [POP-UP!],2,,"공연, 전시"
849,The Chemical Reaction 에스더블유앤에이부터 리버럴오피스까지 산업디자이너들의 상호 작용,3,,"공연, 전시"
850,[서울시립과학관] 2023 과학북토크-하반기 달작한 사이언스(8~11월),5,,"공연, 전시"
851,서울시립 남서울미술관 [공중정원],3,,"공연, 전시"
852,[알부스갤러리] 친구들 Les Amis,3,,"공연, 전시"
